L            	HA	LA	CO	BA	FR	GM	BM
animated film	0,00000000000	0,00000000000	0,00000000000	0,00005330972	0,00000079753	0,00000120229	0,00000000000	
animated movie	0,00000000000	0,00000000000	0,00000078235	0,00005331691	0,00000226932	0,00000057018	0,00000000000	
animation    	0,00000128303	0,00000089393	0,00000032495	0,00001559541	0,00000125677	0,00000118413	0,00000006230	
animation be 	0,00000048657	0,00000339011	0,00000041078	0,00002050306	0,00000000000	0,00000149689	0,00000000000	
animator     	0,00000242707	0,00000000000	0,00000000000	0,00001770079	0,00000000000	0,00000000000	0,00000117857	
anime        	0,00000000000	0,00000000000	0,00000000000	0,00000100736	0,00000000000	0,00000076487	0,00000000000	
annoying     	0,00000000000	0,00000000000	0,00000347711	0,00000000000	0,00000252147	0,00000000000	0,00000100000	
answer       	0,00000527259	0,00000000000	0,00000178052	0,00000056968	0,00000086078	0,00000000000	0,00000034138	
answer be    	0,00000000000	0,00000866131	0,00000000000	0,00000000000	0,00000000000	0,00000152974	0,00000241464	
answer question	0,00000000000	0,00000657618	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	
anti         	0,00000000000	0,00000000000	0,00000000000	0,00000057364	0,00000086676	0,00000000000	0,00000034375	
antic        	0,00000153288	0,00000000000	0,00000129411	0,00000124216	0,00000375377	0,00000471575	0,00000000000	
anticipate   	0,00000387102	0,00000000000	0,00000000000	0,00000104562	0,00000157991	0,00000158784	0,00000062658	
anticipation 	0,00000159276	0,00000000000	0,00000000000	0,00000129068	0,00000195020	0,00000000000	0,00000000000	
anxiety      	0,00000608578	0,00000000000	0,00000256891	0,00000000000	0,00000372575	0,00000187222	0,00000000000	
anybody      	0,00000000000	0,00000000000	0,00000000000	0,00000209123	0,00000157991	0,00000000000	0,00000000000	
anyone       	0,00000114023	0,00000079444	0,00000081823	0,00000050819	0,00000076786	0,00000087695	0,00000024916	
anyone be    	0,00000000000	0,00000000000	0,00000113235	0,00000054345	0,00000000000	0,00000041263	0,00000097697	
anyone enjoy 	0,00000000000	0,00000000000	0,00000174738	0,00000000000	0,00000000000	0,00000000000	0,00000000000	
anyone have  	0,00000000000	0,00000000000	0,00000111043	0,00000053293	0,00000000000	0,00000080928	0,00000031936	
anyone like  	0,00000074136	0,00000000000	0,00000125176	0,00000060075	0,00000090773	0,00000000000	0,00000036000	
anyone look  	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000174221	0,00000000000	
anyone love  	0,00000000000	0,00000000000	0,00000144636	0,00000000000	0,00000000000	0,00000000000	0,00000000000	
anyone want  	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000070714	
anyone watch 	0,00000000000	0,00001092657	0,00000000000	0,00000000000	0,00000000000	0,00000192983	0,00000000000	
anything     	0,00000083948	0,00000083556	0,00000141743	0,00000106899	0,00000088103	0,00000044273	0,00000046588	
anything be  	0,00000000000	0,00000388102	0,00000000000	0,00000090277	0,00000000000	0,00000205638	0,00000000000	
apartment    	0,00000000000	0,00000000000	0,00000087815	0,00000000000	0,00000127360	0,00000000000	0,00000000000	
ape          	0,00000136828	0,00000000000	0,00000808604	0,00000332632	0,00000000000	0,00000084187	0,00000000000	
appeal       	0,00000088353	0,00000153895	0,00000037295	0,00000178990	0,00000081135	0,00000040771	0,00000010726	
appeal be    	0,00000000000	0,00001145528	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	
appealing    	0,00000098968	0,00000000000	0,00000083552	0,00000160395	0,00000121177	0,00000060893	0,00000048058	
appear       	0,00000226275	0,00000000000	0,00000152823	0,00000036672	0,00000138527	0,00000027844	0,00000032963	
